,Vehicle Name,Vehicle Description,Electric,Model Name,Average Rating,Brand Name,Vehicle Image,Category Name,Vehicle Price,Variant Name,Fuel Type,Power,End Point
35,Tata Intra V30,"It was back in 1977 that Tata Motors came up with its first-ever commercial vehicle. Of course, it was quick to taste success and make a name for itself owing to the reliability of the products. Very soon, Tata Motors became a household name among the business owners and fleet distribution managers and it won’t be wrong to state that Tata Motors has even been able to become the best commercial vehicle manufacturer in India.It’s due to all this that the homegrown CV specialist has even bagged awards across 6 categories at the ‘Business Leader of the Year Awards 2021’. One of the many popular products of Tata Motors is the Intra V30. The BS6 iteration of the Tata Intra V30 is a strong contender to the likes of Ashok Leyland Bada Dost/ Dost +, Mahindra Bolero Pik-Up ExtraStrong and Bolero ExtraLong. The Intra V30 truck comes at a price ranging between Rs. 7.04 - Rs.7.35 lakh (ex-showroom, New Delhi). The vehicle also comes with a new BS6 compliant DI engine that generates 52 kW (70 HP) of power and 140 Nm of torque",No,Intra V30,3.3,Tata,https://images.91trucks.com/trucks/models/63/1178/tata-intra-v30-472393849.jpg,Truck,₹8.44 Lakh,CLB AC,Diesel,70 HP,https://www.91trucks.com/trucks/tata/intra-v30/clb-ac
36,Tata Intra V30,"It was back in 1977 that Tata Motors came up with its first-ever commercial vehicle. Of course, it was quick to taste success and make a name for itself owing to the reliability of the products. Very soon, Tata Motors became a household name among the business owners and fleet distribution managers and it won’t be wrong to state that Tata Motors has even been able to become the best commercial vehicle manufacturer in India.It’s due to all this that the homegrown CV specialist has even bagged awards across 6 categories at the ‘Business Leader of the Year Awards 2021’. One of the many popular products of Tata Motors is the Intra V30. The BS6 iteration of the Tata Intra V30 is a strong contender to the likes of Ashok Leyland Bada Dost/ Dost +, Mahindra Bolero Pik-Up ExtraStrong and Bolero ExtraLong. The Intra V30 truck comes at a price ranging between Rs. 7.04 - Rs.7.35 lakh (ex-showroom, New Delhi). The vehicle also comes with a new BS6 compliant DI engine that generates 52 kW (70 HP) of power and 140 Nm of torque",No,Intra V30,3.3,Tata,https://images.91trucks.com/trucks/models/63/1178/tata-intra-v30-472393849.jpg,Truck,₹8.38 Lakh,HD,Diesel,70 HP,https://www.91trucks.com/trucks/tata/intra-v30/hd
37,Tata Intra V30,"It was back in 1977 that Tata Motors came up with its first-ever commercial vehicle. Of course, it was quick to taste success and make a name for itself owing to the reliability of the products. Very soon, Tata Motors became a household name among the business owners and fleet distribution managers and it won’t be wrong to state that Tata Motors has even been able to become the best commercial vehicle manufacturer in India.It’s due to all this that the homegrown CV specialist has even bagged awards across 6 categories at the ‘Business Leader of the Year Awards 2021’. One of the many popular products of Tata Motors is the Intra V30. The BS6 iteration of the Tata Intra V30 is a strong contender to the likes of Ashok Leyland Bada Dost/ Dost +, Mahindra Bolero Pik-Up ExtraStrong and Bolero ExtraLong. The Intra V30 truck comes at a price ranging between Rs. 7.04 - Rs.7.35 lakh (ex-showroom, New Delhi). The vehicle also comes with a new BS6 compliant DI engine that generates 52 kW (70 HP) of power and 140 Nm of torque",No,Intra V30,3.3,Tata,https://images.91trucks.com/trucks/models/63/1178/tata-intra-v30-472393849.jpg,Truck,₹8.35 Lakh,AC CBC,Diesel,70 HP,https://www.91trucks.com/trucks/tata/intra-v30/ac-cbc
38,Tata Intra V30,"It was back in 1977 that Tata Motors came up with its first-ever commercial vehicle. Of course, it was quick to taste success and make a name for itself owing to the reliability of the products. Very soon, Tata Motors became a household name among the business owners and fleet distribution managers and it won’t be wrong to state that Tata Motors has even been able to become the best commercial vehicle manufacturer in India.It’s due to all this that the homegrown CV specialist has even bagged awards across 6 categories at the ‘Business Leader of the Year Awards 2021’. One of the many popular products of Tata Motors is the Intra V30. The BS6 iteration of the Tata Intra V30 is a strong contender to the likes of Ashok Leyland Bada Dost/ Dost +, Mahindra Bolero Pik-Up ExtraStrong and Bolero ExtraLong. The Intra V30 truck comes at a price ranging between Rs. 7.04 - Rs.7.35 lakh (ex-showroom, New Delhi). The vehicle also comes with a new BS6 compliant DI engine that generates 52 kW (70 HP) of power and 140 Nm of torque",No,Intra V30,3.3,Tata,https://images.91trucks.com/trucks/models/63/1178/tata-intra-v30-472393849.jpg,Truck,₹8.11 Lakh,CLB Non AC,Diesel,70 HP,https://www.91trucks.com/trucks/tata/intra-v30/clb-non-ac
39,Tata Intra V30,"It was back in 1977 that Tata Motors came up with its first-ever commercial vehicle. Of course, it was quick to taste success and make a name for itself owing to the reliability of the products. Very soon, Tata Motors became a household name among the business owners and fleet distribution managers and it won’t be wrong to state that Tata Motors has even been able to become the best commercial vehicle manufacturer in India.It’s due to all this that the homegrown CV specialist has even bagged awards across 6 categories at the ‘Business Leader of the Year Awards 2021’. One of the many popular products of Tata Motors is the Intra V30. The BS6 iteration of the Tata Intra V30 is a strong contender to the likes of Ashok Leyland Bada Dost/ Dost +, Mahindra Bolero Pik-Up ExtraStrong and Bolero ExtraLong. The Intra V30 truck comes at a price ranging between Rs. 7.04 - Rs.7.35 lakh (ex-showroom, New Delhi). The vehicle also comes with a new BS6 compliant DI engine that generates 52 kW (70 HP) of power and 140 Nm of torque",No,Intra V30,3.3,Tata,https://images.91trucks.com/trucks/models/63/1178/tata-intra-v30-472393849.jpg,Truck,₹8.01 Lakh,Petrol,Petrol,69 HP,https://www.91trucks.com/trucks/tata/intra-v30/petrol
40,Tata Intra V30,"It was back in 1977 that Tata Motors came up with its first-ever commercial vehicle. Of course, it was quick to taste success and make a name for itself owing to the reliability of the products. Very soon, Tata Motors became a household name among the business owners and fleet distribution managers and it won’t be wrong to state that Tata Motors has even been able to become the best commercial vehicle manufacturer in India.It’s due to all this that the homegrown CV specialist has even bagged awards across 6 categories at the ‘Business Leader of the Year Awards 2021’. One of the many popular products of Tata Motors is the Intra V30. The BS6 iteration of the Tata Intra V30 is a strong contender to the likes of Ashok Leyland Bada Dost/ Dost +, Mahindra Bolero Pik-Up ExtraStrong and Bolero ExtraLong. The Intra V30 truck comes at a price ranging between Rs. 7.04 - Rs.7.35 lakh (ex-showroom, New Delhi). The vehicle also comes with a new BS6 compliant DI engine that generates 52 kW (70 HP) of power and 140 Nm of torque",No,Intra V30,3.3,Tata,https://images.91trucks.com/trucks/models/63/1178/tata-intra-v30-472393849.jpg,Truck,₹7.86 Lakh,CX Low Deck,Diesel,70 HP,https://www.91trucks.com/trucks/tata/intra-v30/cx-low-deck
41,Tata Intra V30,"It was back in 1977 that Tata Motors came up with its first-ever commercial vehicle. Of course, it was quick to taste success and make a name for itself owing to the reliability of the products. Very soon, Tata Motors became a household name among the business owners and fleet distribution managers and it won’t be wrong to state that Tata Motors has even been able to become the best commercial vehicle manufacturer in India.It’s due to all this that the homegrown CV specialist has even bagged awards across 6 categories at the ‘Business Leader of the Year Awards 2021’. One of the many popular products of Tata Motors is the Intra V30. The BS6 iteration of the Tata Intra V30 is a strong contender to the likes of Ashok Leyland Bada Dost/ Dost +, Mahindra Bolero Pik-Up ExtraStrong and Bolero ExtraLong. The Intra V30 truck comes at a price ranging between Rs. 7.04 - Rs.7.35 lakh (ex-showroom, New Delhi). The vehicle also comes with a new BS6 compliant DI engine that generates 52 kW (70 HP) of power and 140 Nm of torque",No,Intra V30,3.3,Tata,https://images.91trucks.com/trucks/models/63/1178/tata-intra-v30-472393849.jpg,Truck,₹7.77 Lakh,CX FB,Petrol+CNG,70 HP,https://www.91trucks.com/trucks/tata/intra-v30/cx-fb
42,Tata Intra V30,"It was back in 1977 that Tata Motors came up with its first-ever commercial vehicle. Of course, it was quick to taste success and make a name for itself owing to the reliability of the products. Very soon, Tata Motors became a household name among the business owners and fleet distribution managers and it won’t be wrong to state that Tata Motors has even been able to become the best commercial vehicle manufacturer in India.It’s due to all this that the homegrown CV specialist has even bagged awards across 6 categories at the ‘Business Leader of the Year Awards 2021’. One of the many popular products of Tata Motors is the Intra V30. The BS6 iteration of the Tata Intra V30 is a strong contender to the likes of Ashok Leyland Bada Dost/ Dost +, Mahindra Bolero Pik-Up ExtraStrong and Bolero ExtraLong. The Intra V30 truck comes at a price ranging between Rs. 7.04 - Rs.7.35 lakh (ex-showroom, New Delhi). The vehicle also comes with a new BS6 compliant DI engine that generates 52 kW (70 HP) of power and 140 Nm of torque",No,Intra V30,3.3,Tata,https://images.91trucks.com/trucks/models/63/1178/tata-intra-v30-472393849.jpg,Truck,₹7.57 Lakh,CX CAB,Diesel,70 HP,https://www.91trucks.com/trucks/tata/intra-v30/cx-cab
43,Tata Yodha Pickup,"The Tata Yodha Pickup is a robust and versatile light commercial vehicle designed to cater to various business needs. It offers exceptional durability and reliability, making it a preferred choice for businesses that require efficient transport solutions. The Yodha Pickup is renowned for its strength, toughness, and ability to handle a wide range of payload capacities. It is available in different variants, catering to different customer preferences, such as single-cab and crew-cab options. Built for the Indian market, it meets the demand for last-mile transportation with its combination of power, performance, and efficiency.",No,Yodha Pickup,4.0,Tata,https://images.91trucks.com/trucks/models/63/1213/tata-yodha-pickup-950847394.jpg,Truck,₹10.95 Lakh,SC 1700 VXi,Not Available,100 HP,https://www.91trucks.com/trucks/tata/yodha-pickup/sc-1700-vxi
44,Tata Yodha Pickup,"The Tata Yodha Pickup is a robust and versatile light commercial vehicle designed to cater to various business needs. It offers exceptional durability and reliability, making it a preferred choice for businesses that require efficient transport solutions. The Yodha Pickup is renowned for its strength, toughness, and ability to handle a wide range of payload capacities. It is available in different variants, catering to different customer preferences, such as single-cab and crew-cab options. Built for the Indian market, it meets the demand for last-mile transportation with its combination of power, performance, and efficiency.",No,Yodha Pickup,4.0,Tata,https://images.91trucks.com/trucks/models/63/1213/tata-yodha-pickup-950847394.jpg,Truck,₹10.34 Lakh,SC 1700,Not Available,100 HP,https://www.91trucks.com/trucks/tata/yodha-pickup/sc-1700
45,Tata Yodha Pickup,"The Tata Yodha Pickup is a robust and versatile light commercial vehicle designed to cater to various business needs. It offers exceptional durability and reliability, making it a preferred choice for businesses that require efficient transport solutions. The Yodha Pickup is renowned for its strength, toughness, and ability to handle a wide range of payload capacities. It is available in different variants, catering to different customer preferences, such as single-cab and crew-cab options. Built for the Indian market, it meets the demand for last-mile transportation with its combination of power, performance, and efficiency.",No,Yodha Pickup,4.0,Tata,https://images.91trucks.com/trucks/models/63/1213/tata-yodha-pickup-950847394.jpg,Truck,₹10.30 Lakh,Ex CC HVAC PRM,Diesel,100 HP,https://www.91trucks.com/trucks/tata/yodha-pickup/ex-cc-hvac-prm
46,Tata Yodha Pickup,"The Tata Yodha Pickup is a robust and versatile light commercial vehicle designed to cater to various business needs. It offers exceptional durability and reliability, making it a preferred choice for businesses that require efficient transport solutions. The Yodha Pickup is renowned for its strength, toughness, and ability to handle a wide range of payload capacities. It is available in different variants, catering to different customer preferences, such as single-cab and crew-cab options. Built for the Indian market, it meets the demand for last-mile transportation with its combination of power, performance, and efficiency.",No,Yodha Pickup,4.0,Tata,https://images.91trucks.com/trucks/models/63/1213/tata-yodha-pickup-950847394.jpg,Truck,₹10.24 Lakh,SC 4x4 (28 mm WB) BS 6,Not Available,100 HP,https://www.91trucks.com/trucks/tata/yodha-pickup/sc-4x4-28-mm-wb-bs-6
